userName,score,at,full_text,kategori,sentiment_label_raw,sentiment_score,sentiment
Ya Yan,1,2025-05-10 12:55:00,"keamanan kurang, sarang penipu. kalo sudah order dan bayar setelah lewat jam tidak bisa dibatalkan sepihak buruk ribet sekali harus nunggu konfirmasi dari penjual. kalo penjual yg kurang waras dibiarin aja lama pesanan nya sampe batal otomatis. gila ini sistem tokped ribet! hati mau belanja di sini tokopedia care tidak bisa menyelesaikan masalah.",Negatif,negative,0.9993316531181335,Negatif
Eric Desada,3,2025-05-10 12:39:54,beli produk tembakau di persulit harus di web. kn di profil ada keterangan umur berapa yg punya akun. bahkan sampai beli kertas linting aja susah banget. fitur toko saya ternyata pindah di fitur transaksi. ok lah,Netral,negative,0.9952266216278076,Negatif
Dwi Cahyo Mudito,1,2025-05-10 12:28:11,setelah diupdate malah jadi aneh? tidak ada homebar untuk pembayaran tagihan dll? ini gimana ceritanya,Negatif,negative,0.9983499050140381,Negatif
Yanto Haryanto,1,2025-05-10 12:21:49,tolong lah iklan ganggu terus ...ngapain sih iklan ini ada terus di aplikasi lain....pusing guwa,Negatif,negative,0.9994679093360901,Negatif
Lailo Jiyaa,1,2025-05-10 11:57:09,estimasi kapan datengnya kapan aneh,Negatif,negative,0.9954675436019897,Negatif
zuhud net,1,2025-05-10 11:40:48,dulu bagus. sekarang jelek banget...... jangan pada download lah... percuma,Negatif,negative,0.9987735152244568,Negatif
denox denoxd,5,2025-05-10 11:18:48,mantaapppp gan ..,Positif,neutral,0.7182539105415344,Netral
Abdul Wahab Wahab,5,2025-05-10 10:58:36,"belanja mudah, semua kebutuhan tersedia walaupun yg susah dicari",Positif,positive,0.9324570298194885,Positif
Shinta Dewi,1,2025-05-10 10:57:29,"banyak yang jualan nipu ,toko pedia ,lebih berpihak kepenjual dari pada pembeli",Negatif,negative,0.6585913896560669,Negatif
Login Epep,5,2025-05-10 10:52:45,bagus,Positif,positive,0.9980973601341248,Positif
Habib Muhamad Furqon,4,2025-05-10 10:50:11,kenapa dihandphone saya error terus ya. gak mau nge buka?,Positif,negative,0.9984727501869202,Negatif
Thomas Wilson Sujanto,2,2025-05-10 10:47:55,"tolong laa jgn maksa banget buat updet , ganggu banget dah , sumpah ....",Negatif,negative,0.9991143345832825,Negatif
Hector Brilian,5,2025-05-10 10:44:30,baru pertama kali belanja online di tokopedia. semoga bisa membantu saya,Positif,positive,0.7814247012138367,Positif
Nazril iman,5,2025-05-10 10:36:02,gk bisa di download gak nyaman bgt ni apk,Positif,negative,0.9991758465766907,Negatif
Adehermawan Hermawan,5,2025-05-10 10:21:04,mntf..bnr nih toko pedia..sngt cpt prosesnya...sngt membantu sekali,Positif,positive,0.99631267786026,Positif
JULSEV ALPER,1,2025-05-10 10:07:21,gratis ongkir nya kurang,Negatif,negative,0.6220556497573853,Negatif
Galuh,1,2025-05-10 09:56:27,kenapa message nya aneh. beberapa message saya ke seller hilang gak jelas. sudah dikirim pun hilang kenapa ini banyak bug nya? apakah data chat saya tidak tersave? apakah budget servernya dikurangi? apakah gak punya duit untuk sewa server? oiy untuk beli beli voucher menunya ilang gak jelas. ini kemana masa harus di cari lewat search,Negatif,negative,0.9991723299026489,Negatif
shaden say,1,2025-05-10 09:52:24,"hati balnja di tokped,komplain akan mndukung seller nakal",Negatif,negative,0.9900071620941162,Negatif
bayu Sinatra,5,2025-05-10 09:50:49,bagus dan sangat memuaskan,Positif,positive,0.9988629817962646,Positif
Nurul Rahma,5,2025-05-10 09:39:52,harga barangnya terjangkau dan kualitasnya cukup bagus,Positif,positive,0.99887615442276,Positif
adhy wong,1,2025-05-10 09:33:17,"paling suka nuduh pelanggan melakukan pelanggaran-pelanggaran, kalau menurut mu pelanggan melakukan pelanggaran-pelanggaran ya jangan dikasih voucher. bukan dikasih voucher tapi akun tidak memenuhi syarat. ntar nyusul bukalapak nangis. contoh shopee",Negatif,negative,0.9993903636932373,Negatif
Dicky Kurniawan,1,2025-05-10 09:27:23,"kadang kadang expedisi nya ngeselin dan lama , ampun tokopedia",Negatif,negative,0.9970320463180542,Negatif
Rude Aquarius,5,2025-05-10 09:19:03,sangat puas,Positif,positive,0.9979425072669983,Positif
Isoal gameBotts,1,2025-05-10 09:10:01,"tokopedia asu , terus terang tambah ruwet",Negatif,negative,0.9907438158988953,Negatif
Taufik Ibrahim,5,2025-05-10 09:00:25,sangat membantu,Positif,positive,0.9959172606468201,Positif
Budi Haryanto,3,2025-05-10 08:45:21,kenapa sekarang tidak bisa cekout,Netral,neutral,0.912761926651001,Netral
Hadi Purnama,1,2025-05-10 08:31:55,"pengiriman sameday hapus aja. katanya pemesanan sebelum pkl . bisa dikirim hari itu juga, taunya besoknya! sama aja nipu konsumen yg ingin barangnya hari itu juga dikirim, udah ongkir mahal barang gak dikirim tokped jd tambah parah",Negatif,negative,0.9993098974227905,Negatif
Percetakan sya'ban printing Mandala (Sya'ban printing mandala),5,2025-05-10 08:30:44,bagus,Positif,positive,0.9980973601341248,Positif
Bung Nahri,3,2025-05-10 08:20:12,"update terbaru kurang bagus. transaksi, wishlist, dll udah pindah ke kolom profil. eh kolom profilnya kalo kita udh scroll sampe bawah susah banget untuk kembali k atas. harus scroll manual lagi. ribet yg dulu lebih ringkas dan mudah loh padahal",Netral,negative,0.997612714767456,Negatif
nizar 07,1,2025-05-10 08:19:58,"kekurangan tokped ini selalu minta update, kalau tidak di update tidak bisa dibuka",Negatif,negative,0.9840446710586548,Negatif
Coach Rifki,3,2025-05-10 08:01:21,semakin jelek. saya transaksi isi gopay dari sebuah mobile banking error samapi skrng uang saya belum balik. waktu itu juga pembelian kuota data dari toped juga error toped gopay error di akun saya. buruk syukur alhamdulillah sudah berhasil. saya tambahkan jadi bintang dari bintang,Netral,negative,0.9981532692909241,Negatif
Arif muhammad Iqbal,4,2025-05-10 07:56:00,batal otomatis terlalu lama melebihi estimasi tiba pesanannya kadang ada beberapa toko yg otomatis memproses pembelian dan gak dilayani selama beberapa hari sampai tanggal batal otomatis dari sistemnya saya yg bayar pake gopay itu merasa dirugikan karna uang tertahan dan batal otomatis pun harus chat penjual dan kebetulan penjualnya tidak membalas chat sampai batal otomatis saya udah x ngalamin hal seperti ini sebagai pembeli yg membayar duluan saya merasa dirugikan di sini,Positif,negative,0.9992608428001404,Negatif
Sukri Flas,5,2025-05-10 07:48:52,saya sangat senang belanja di tokopedia,Positif,positive,0.9988378882408142,Positif
Siti Nurzanah,5,2025-05-10 07:44:45,good bangettt tokopedia ♥️,Positif,positive,0.9987778067588806,Positif
Muhammad Junaidi,1,2025-05-10 07:37:43,"kenapa si iklan lu muncul terus di game gue risih gue sama iklan lu gue main game ngulang terus gara"" iklan lu",Negatif,negative,0.9994930028915405,Negatif
Tata Maria,5,2025-05-10 07:28:33,knp tokopedia skrg pengiriman lama sekali..brg saya blm sampe jg,Positif,negative,0.9958718419075012,Negatif
Nur Hidayat ST CIVIL,5,2025-05-10 07:23:52,ok,Positif,negative,0.998392641544342,Negatif
Anita salsa Layla,1,2025-05-10 07:13:04,"pusat resolusi sangat lama dan lambat penanganannya, sangat-sangat kecewa dan tidak memuaskan pelayanannya dari pihak tokopedia nya.",Negatif,negative,0.9993972778320312,Negatif
Ana Regita,1,2025-05-10 07:12:33,"baru pertama pakai tokopedia kenak tipu, barang sudah di retur malah di kembali lagi ke saya saya kembali lagi ke kurinya, sudah di komplain uang belom kembali",Negatif,negative,0.9981939196586609,Negatif
Mama myny,1,2025-05-10 07:07:49,"terlalu berpihak ke penjual, klaim kerusakan sangat lambat.",Negatif,negative,0.9991458654403687,Negatif
Haryanto,5,2025-05-10 06:58:34,"selama saya belanja di tokopedia, barang selalu selalu di diskripsi, dan ori semua bagus bagus",Positif,positive,0.9982761144638062,Positif
Muhammad Amin,5,2025-05-10 06:57:02,sangat bagus dan amanah,Positif,positive,0.9990859031677246,Positif
Satriameri Jalilsalman,5,2025-05-10 06:35:44,yah oke bagus banget gan bagus,Positif,positive,0.9954798221588135,Positif
Bene Diktus,3,2025-05-10 06:33:41,saya gak ada cod,Netral,negative,0.9975922107696533,Negatif
Emas Ikoh,1,2025-05-10 06:21:00,kamu jahat ke seller toped,Negatif,negative,0.9994403719902039,Negatif
Abu Ubaidah,5,2025-05-10 06:13:54,alhamdulillah toko pedia banyak diskon,Positif,positive,0.9988183379173279,Positif
Relina Ratify,1,2025-05-10 06:12:53,"kembalikan menu pesanan di home, kenapa jadi inbox pindah ke bawah udah bagus diatas, jadi ribet cek pesanan mesti berapa kali klik dari profil",Negatif,negative,0.9887640476226807,Negatif
Cak Doy,5,2025-05-10 06:11:51,praktis mudah cepat pastinya bagus bosq,Positif,positive,0.9993168115615845,Positif
Jay,5,2025-05-10 06:09:55,kerennnnn,Positif,positive,0.9990708827972412,Positif
IB kerta yoga,1,2025-05-10 05:47:53,sering ilang menu pembayaran top up dan susah skali di cari sampe uninstal aplikasi,Negatif,negative,0.71829754114151,Negatif
vincent derozari,5,2025-05-10 05:38:13,sangat bermanfaat bagi org yang tinggal jauh dari kota besar,Positif,positive,0.984098494052887,Positif
Kurniadi W. Nugroho,1,2025-05-10 05:35:12,"di toped ini kan pembeli berhadapan dengan penjual, kurir & marketplace. ke nya adalah penyedia jasa bagi pembeli. tapi herannya yg bisa dirating hanya pembeli. kurir & marketplace-nya gak bisa. sehingga ketika pembeli gak puas dengan kurir & marketplace-nya, numpahin kekecewaannya lewat ratingan pembeli. jaka sembung bawa golok jadinya...",Negatif,negative,0.998857855796814,Negatif
Kiki Gozali,5,2025-05-10 05:16:59,mantapppppp,Positif,positive,0.9969468712806702,Positif
Eskoria Kool,1,2025-05-10 05:09:08,setiap versi baru. desain tampilan berubah. byk error.,Negatif,negative,0.8520667552947998,Negatif
yosse byu,1,2025-05-10 04:57:23,error di hp zfold tidak bisa liat etalase toko semua seller setelah update tulisannya cek koneksi padahal kecepatan internet saya mbps lucu,Negatif,negative,0.6934748888015747,Negatif
Panji Kartika,1,2025-05-10 04:53:09,"setelah update di ps koq malah gak bisa buka toko...jaringan bermasalah terus, padahal buka di app sebelah aman aja",Negatif,negative,0.9868326187133789,Negatif
Yusuf Arif,3,2025-05-10 04:42:31,"min, tokopedia lagi error yah. kq suruh refresh mulu.",Netral,negative,0.9911194443702698,Negatif
Abd Rohim,2,2025-05-10 04:14:41,"aduh ini aplikasi gimana sudah di update malah ngebug,saat kunjungi toko aja suruh periksa internet anda pada baru isi kuota",Negatif,negative,0.9962925314903259,Negatif
azriel zholla,5,2025-05-10 04:10:02,bagus,Positif,positive,0.9980973601341248,Positif
Andreas Ricky.c.,5,2025-05-10 04:08:01,"aplikasi nya bagus, proses return mudah sayang gratis ongkirnya sekarang permanen cuma setengah atau di alih kan ke kargo pengirimannya yang bisa sampai dalam minggu. sulit!",Positif,negative,0.6549050211906433,Negatif
Rifky Arab,5,2025-05-10 03:32:17,sangat membantu dan flexybel,Positif,positive,0.998603880405426,Positif
ali aji,1,2025-05-10 03:07:27,komplain di tokopedia selalu gagal dengan alasan video tidak valid/tidak bisa di buka... padahal video jelas... baik produk maupun keluhan... lain hari jangan beli di sini... cukup saya aja yg ketipu...,Negatif,negative,0.9988840222358704,Negatif
Dimas Bahtian,1,2025-05-10 02:55:36,apk ribet. lupa nomer aja harus verifikasi lagi. terus mau order harus verifikasi. nmrnya ilang ribet aplikasi macam apa ini,Negatif,negative,0.9989864230155945,Negatif
Shinta Ta,1,2025-05-10 02:45:07,"apk gak mutu, cukup terakhir ini beli di tokped costumer service robot, ajukan retur karena barang gak sesuai hampir minggu. bukti video foto sudah dikirim, keterangan ajukan retur sudah sangat jelas. masih yang dimenangkan penjual. mending toko orange jelas,retur cepat cuman max hari kelar ,gak banyak ca ci cu. cukup terakhir ini",Negatif,negative,0.9920768737792969,Negatif
Alif Hadyan,5,2025-05-10 02:31:01,marketplace terbaik!,Positif,positive,0.9987776875495911,Positif
Ade rahman,1,2025-05-10 02:15:55,"aplikasi taiiiii...internet kenceng.blg gak ada internet, update bukannya bener dan lebih bagus malah makin tolol aplikasinya,,, gmn mau belanja... buruk buruk buruk buruk",Negatif,negative,0.9992579817771912,Negatif
Maulana Widagdo,1,2025-05-10 02:03:11,habis update malah ngebug,Negatif,negative,0.9993292093276978,Negatif
Jan Imhesic,1,2025-05-10 01:12:17,setelah update gak bisa lihat video ulasan trus juga gak bisa cek toko karena katanya masalah jaringan lah padahal buka aplikasi lain lancar jaya. tokopedia mempersulit hidup,Negatif,negative,0.9973037242889404,Negatif
Fahruddin Azhar,1,2025-05-10 01:05:12,ribet. mahal. admin robot.. tidak mau di komplin..,Negatif,negative,0.9995064735412598,Negatif
rizky wahyu,5,2025-05-10 01:02:54,"kenapa pesan chat toko sekarang gak bisa di hapus ya? dan tombol wishlist di hilangkan, dulu sebelum update ada di sebelah tombol keranjang? tolong kembalikan fitur-fitur tersebut",Positif,negative,0.913673460483551,Negatif
Uyung Rakhmawan,4,2025-05-10 01:00:06,mantaf sangat mrmbantu sekali,Positif,positive,0.9986870884895325,Positif
suwarto 354,5,2025-05-10 00:41:23,toko pedi memang oke.,Positif,positive,0.9988945126533508,Positif
Doel Halim Mansyur,5,2025-05-10 00:40:22,ok,Positif,negative,0.998392641544342,Negatif
xxs-綾波 ユイ,1,2025-05-10 00:39:08,makin berat! banyak errornya! makin gak jelas ni app! lama² jd males kalo belanja disini. sinyal hp ok malah muncul peringatan koneksi jelek? hp udh a tapi app kok lebih terasa berat dibanding game berat? payah sihh..,Negatif,negative,0.9995543360710144,Negatif
Badhor,2,2025-05-10 00:37:09,koneksi terganggu terus kalo mau cek ke toko,Negatif,negative,0.9856113195419312,Negatif
asepa sahidallahr,5,2025-05-10 00:18:32,good very good,Positif,positive,0.9972336888313293,Positif
Fazri Fazri,1,2025-05-10 00:10:53,aplikasi yang sangat buruk.. pesanan bisa di batalkan secara automatis... kecewa aku marah,Negatif,negative,0.9993532299995422,Negatif
Sukma Dania,1,2025-05-10 00:05:32,apk lemot bgsd,Negatif,negative,0.9994331002235413,Negatif
Abdi Negara,1,2025-05-09 23:39:36,"buset udh kaga ada voucher gratis ongkir,parah..parah..parah",Negatif,negative,0.9986056685447693,Negatif
Hary Sanshou,3,2025-05-09 23:38:53,"sekarang jadi tambah ribet,semenjak gabung sm tiktok.....knp g sendiri aja",Netral,negative,0.994025468826294,Negatif
Rahmat Ferdhi,1,2025-05-09 23:09:02,harganya pada mahal,Negatif,negative,0.9986414313316345,Negatif
Yu Dhi,5,2025-05-09 22:58:51,good all,Positif,positive,0.9983439445495605,Positif
Bogel Qreens,5,2025-05-09 22:55:50,tokopedia semakin keren.,Positif,positive,0.9941835999488831,Positif
Mohamad Rafli,4,2025-05-09 22:54:36,baik,Positif,positive,0.9978936314582825,Positif
A4 Kk Pulco,5,2025-05-09 22:50:53,"best of the best aplikasi belanja online,,masalah apapun bisa ditangani dengan cepat oleh pihak toped tanpa bertele-tele,tanpa merugikan pihak manapun, belanjanya jg mudah harga banyak yg lumayan murah dibanding aplikasi oren sebelah yg terkenal terlalu bertele-tele dalam menangani masalah tapi masalah gak pernah ada yg selesai,, tetap pertahankan dan tingkatkan terus prestasimu wahai tokopedia,, bintang spesial untukmu.",Positif,positive,0.9986838698387146,Positif
Zidan AG,3,2025-05-09 22:35:52,"mau liat beberapa toko malah error muncul jaringan buruk, padahal jaringan mah ok",Netral,negative,0.9967834949493408,Negatif
fitri wulandari,5,2025-05-09 22:33:32,nyoba dulu . mudahan gak banyak mengecewakan kayak toko oren,Positif,positive,0.9674028158187866,Positif
ferry mardian,5,2025-05-09 22:33:15,nice... good jobs bagus bagus 🤝,Positif,positive,0.9981980919837952,Positif
RUSNA WATI 11 RARA,5,2025-05-09 22:33:00,bagus,Positif,positive,0.9980973601341248,Positif
Ardyan,1,2025-05-09 22:25:00,"kolom diskusi produk yg cukup penting justru dihapus semakin gak jelas tokped, ulasan yg dulu bintang ku turunkan bintang semakin tertinggal jauh dengan e-commerce lain",Negatif,negative,0.9986466765403748,Negatif
Reza Arap skin collector,1,2025-05-09 22:19:03,"gak lagi pake tokped, refund dana aja lelet banget sampai berhari-hari buruk buruk",Negatif,negative,0.9990704655647278,Negatif
Nurjaman Jamang,5,2025-05-09 22:07:24,maslaah terselesaikan aman pisan gda kendala lagi di toko pedia aman,Positif,positive,0.9653359055519104,Positif
Jaya Tekhnik,5,2025-05-09 22:00:44,"ayo tokped,tingkatkan terus fiturnya,permudah semua prosesnya,agar si hijau bisa melesat..💸💸💸",Positif,positive,0.9215900897979736,Positif
weka takari,1,2025-05-09 21:55:44,tidak suka iklan.sangat mengganggu,Negatif,negative,0.9993769526481628,Negatif
Jaenu Dahlan,5,2025-05-09 21:50:45,bagus,Positif,positive,0.9980973601341248,Positif
star king's,2,2025-05-09 21:25:22,"tokped kenapa jd lemot bgt aplikasi nya...nglag , balik halaman langsung balik paling atas,cape scroll ngurutin dari atas lagi nyari produk nya",Negatif,negative,0.9959996938705444,Negatif
Har Santo,5,2025-05-09 21:11:33,siip,Positif,negative,0.8946151733398438,Negatif
neetha lidya,1,2025-05-09 20:58:58,gratis ongkir yg pick up jne sudah x melebihi estimasi gak dikirim akhirnya ambil sendiri.. tolong lah gak usah kerjasama sama jne burik banget.. mending pindah ke sopi pengiriman sesuai estimasi..,Negatif,negative,0.9942269325256348,Negatif
Muhammad Nizam Zulfiandra,1,2025-05-09 20:58:25,"buruk, dibagian home juga berubah aneh, susah buat scroll ui nya, tampilan makin aneh gak kaya tokped dulu. tolong segera di update dan dibenahi supaya gak keliatan bodoh.",Negatif,negative,0.998881995677948,Negatif
teknokayo intermational,5,2025-05-09 20:53:00,menyenangkan dan aman..,Positif,positive,0.998783528804779,Positif
CHamid Hamizan,5,2025-05-09 20:30:33,bagus cuma pengiriman yg lama,Positif,negative,0.9930421113967896,Negatif
TJETJEP SATYANA,1,2025-05-09 20:17:45,bad....not recomended...the all system is awful...,Negatif,positive,0.8401855826377869,Positif
Agung Sunarwan,5,2025-05-09 20:13:24,barangnya bisa dipercaya,Positif,positive,0.981756329536438,Positif
Kamal udin,5,2025-05-09 20:08:38,ok,Positif,negative,0.998392641544342,Negatif
Susilo Sello,5,2025-05-09 20:06:33,jozz,Positif,positive,0.9684052467346191,Positif
Porman Hardi,5,2025-05-09 20:05:14,alkhamdulillah,Positif,positive,0.9984201192855835,Positif
Hilmi Syaputra,2,2025-05-09 19:57:00,saran tolong sensor nomer dan alamat pembeli di resi seperti di toko sebelah,Negatif,neutral,0.9978572726249695,Netral
Ahmad Khanif,5,2025-05-09 19:51:51,pakai limit. sangat membantu,Positif,positive,0.8387764096260071,Positif
sanbshri,1,2025-05-09 19:44:14,edit kenapa akun saya diblokir padahal tidak melanggar aturan s&k min mohon dipertimbangkan akun tokped saya,Negatif,neutral,0.991300642490387,Netral
Sus Wae,3,2025-05-09 19:39:37,gratis ongkirnya punyaku kok sudah gak ada min admin.,Netral,negative,0.5590050220489502,Netral
Khalisa Maulida,5,2025-05-09 19:39:25,bagus sangat membantu...tapi berat lodingnya,Positif,negative,0.5353416204452515,Netral
naharyac,5,2025-05-09 19:37:22,"penjual respon cepat, ramah, dan solutif",Positif,positive,0.9741964936256409,Positif
fadli uma pertiwi,4,2025-05-09 19:35:40,"toko pedia memakai jasa kurir jne yang saya alami update barang sampai di mana sangat tidak jelas ,ini lah mengapa market plase lain menggesernya ,",Positif,negative,0.9975827932357788,Negatif
Pengguna Google,1,2025-05-09 19:29:05,"sebenernya saya suka dan senang belanja online di tokped ini. dulu setiap saya ajukan komplain tentang barang yg salah kirim. pihak admin dari tokopedia selalu siap dan cepat membantu. tapi sekarang pihak admin seperti gak perduli , padahal dah jelas toko yg menjual barang itu toko penipu yg skarang udah ditutup oleh tokopedia karna gak amanah dalam menjual barangnya.",Negatif,positive,0.718898594379425,Positif
Herman Sutisu,1,2025-05-09 19:27:55,ubah kurir tolong,Negatif,neutral,0.9986647367477417,Netral
Made Sule,1,2025-05-09 19:27:24,makin update makin susah pakainya..😩😩,Negatif,negative,0.9944964051246643,Negatif
sayuk indriati,1,2025-05-09 19:23:33,"pihak tokopedia selalu memberikan kurier rekomendasi yang buruk. untuk pembelian barang urgent, jangan melalui tokopedia.. banyak toko yang tidak aktif tapi terlihat aktif, kurier rwkomemdasi juga sangat buruk.",Negatif,negative,0.9978359341621399,Negatif
malik ridwan 1703,5,2025-05-09 19:23:07,"bagus, tingkatkan kualitas dan kuantitas",Positif,positive,0.9894799590110779,Positif
Nur Kholis,1,2025-05-09 19:20:32,asli aneh banget tokopedia saya minta solusi tentang barang yg salah kirim malah gak bisa bantu:(,Negatif,negative,0.9973074197769165,Negatif
Ryan Anand,1,2025-05-09 19:20:16,"tolong pisahkan tiktok shop dan tokopedia. digabung malah jadi menyusahkan. ngantri lama, respon lama, bales lama, cs seller center dimintain bantuan malah muter-muter jawaban nya. pasti cs nya gen z yang gamau ribet. template semua jawaban cs seller center!",Negatif,negative,0.9991511106491089,Negatif
dzal kifli,1,2025-05-09 18:58:55,"banyak seller ngga aktif tapi produk masih muncul,udah dibeli kebatal otomatis terus kacau 🤦🏻‍♂️",Negatif,negative,0.9992631077766418,Negatif
andi fitriani,5,2025-05-09 18:56:33,aplikasinya bagus sekali,Positif,positive,0.998761773109436,Positif
DIMORA,3,2025-05-09 18:49:25,"sejak di lepas pemilik aslinya, makin kesini biaya admin ke penjual gede , dan promo belanja sudah pelit, dan hanya seller yang terpilih dan ikut program saja yang dapat promo bagi pembeli. dan alhasil pembeli pun makin sepi.",Netral,negative,0.9912549257278442,Negatif
Isan Risnandar,1,2025-05-09 18:48:59,"cuman mau kasih rating ...harus nya tanpa bintang,kasih bintang pun tak pantas ..tokopedia sungguh tidak melindungi konsumen nya,sya dua kali membeli produk power supply remot antena...yg pertama dengan toko berdomisili di bekasi ...sampai sya nunggu beberapa hari barang kagak di kirim ..sya chat penjual gak respon,sampe akhirnya dibatalkan otomatis oleh sistem,dan uang di kembalikan,tapi sya rugi di waktu...pesanan kedua toko berbeda sama aja seperti itu,dan akhirnya tidak jadi beli produk marah",Negatif,negative,0.9985663294792175,Negatif
fiqri nurdin,3,2025-05-09 18:46:58,"aplikasi yg sangat berat selalu bug,sistes pengembalian barang yg ribet",Netral,negative,0.9972584247589111,Negatif
Nayla Septiyana,5,2025-05-09 18:18:12,masih banyak belajar,Positif,positive,0.971571683883667,Positif
SHOLEH,5,2025-05-09 18:15:30,gg geming ygy,Positif,positive,0.9979028701782227,Positif
Rafly,1,2025-05-09 18:12:50,penipu,Negatif,negative,0.9983483552932739,Negatif
Sherlly Salsabilla,5,2025-05-09 18:12:26,belanja dengan mudah,Positif,positive,0.9976924657821655,Positif
Widya Anjani,1,2025-05-09 17:57:40,saya saranin k teman jangan instal aplikasi ini banyak penipu untuk transaksi rekbernya terus ini aplikasi juga engga bisa bantu kliennya yg udah d tipu minta chat centernya kaya g berguna mending tutup aja tokped !,Negatif,negative,0.9994136095046997,Negatif
SODRON ASU,1,2025-05-09 17:52:18,"mahal,buruk,gak laku",Negatif,negative,0.9992276430130005,Negatif
Kharisma Tyas,1,2025-05-09 17:40:19,"gaada promo, maksa update, barang lama nyampek sampai akhirnya gak jadi kirim",Negatif,negative,0.9956187605857849,Negatif
Wawan Listiyawan,1,2025-05-09 17:25:44,lebih baik sebelum diupdate.... yg sekarang membingungkan sebagai pengguna tokped,Negatif,negative,0.9859647750854492,Negatif
Rivo Haratio,4,2025-05-09 17:18:28,ok,Positif,negative,0.998392641544342,Negatif
Rasyad Ramadhan,1,2025-05-09 16:59:58,pengiriman barangnya cukup lama dan lelet tidak sesuai estimasi,Negatif,negative,0.9992504715919495,Negatif
Ate Breaker,1,2025-05-09 16:51:11,"pelayanan cs jelek,, uangku kena x batal transaksi karena toko ditutup permanen pengembalian dana ke saldo gak bisa dikirim ke rekening, ku belanjain lagi kali kedua tokonya ditutup permanen,, transaksi dari bulan april sampai sekarang duit gak balik barang gak dikirim, malah sempet transaksi baru ketiga baru dikirim, transaksi lama duit gw ngendap, balik rekening gabisa, tiap transaksi tokonya tutup baliknya ke saldo, batal harus respon penjual, penjual mana yang respon cepat kalo toko ditutup",Negatif,negative,0.9992311000823975,Negatif
Bapak Rory,5,2025-05-09 16:49:57,menyenangkan belanja di tokopedia..diskon tiap hari.libur gue tetap belanja..tokopedia tetap buka jam nonstop.,Positif,positive,0.9987982511520386,Positif
Rico Tana,1,2025-05-09 16:42:58,"tokopedia care semakin lambat membalas chat dan memberikan solusi suatu masalah. kami seller sudah mengirim tepat waktu tapi barangnya malah diretur kembali....sudah x kejadian seperti ini. kalau alamatnya tidak ditemukan itu bukan salah kami, kami sudah mencantumkan alamat sesuai instruksi tokopedia dan pengiriman dari kami juga tepat waktu. kalau begini caranya seller bisa rugi. kalau alamatnya tidak ketemu seharusnya tokopedia lacak lagi ke kurir atau pembelinya.",Negatif,negative,0.9986540079116821,Negatif
nur hariyanto,1,2025-05-09 16:42:04,"awalnya saya pikir tokopedia adalah satu²nya online shop yg terpecaya dimuka bumi indonesia ini, ternyata pelayanannya sungguh sangat-sangat buruk dan system yang dibuat juga oleh orang² pintar namun memiliki kebodohan yang sangat hakiki.",Negatif,negative,0.9989136457443237,Negatif
yuwono wibowo,5,2025-05-09 16:36:21,transaksi yang sangat membantu karena kemudahannya.,Positif,positive,0.9760556817054749,Positif
Nevrfouz Zero,1,2025-05-09 16:27:06,"makin gak jelas aplikasi, tambah ribet , uda g pernah ada voucher menunya ilang smua, auto uninstall",Negatif,negative,0.9978978633880615,Negatif
Kang Apenk,5,2025-05-09 16:20:46,is ok...,Positif,negative,0.6446106433868408,Negatif
ian sagara,4,2025-05-09 16:19:19,good,Positif,positive,0.9990602135658264,Positif
Rudi Cung,3,2025-05-09 16:11:58,"tracking tolong di rapiin,saat ini susah",Netral,negative,0.9841432571411133,Negatif
Hendrik,5,2025-05-09 16:09:30,ok,Positif,negative,0.998392641544342,Negatif
Banu Icam,3,2025-05-09 15:50:59,"tidak garcep menyelesaikan masalah barang atau kurirnya tidak bisa bantu, setidaknya kalau gak bisa bantu folowup expedisinya kasi keterangan nama kurirnya klo akun lain seperti tiktok ad nama kurirnya minta bantu toko pediacare tapi tidak ada solusi malah ditutup..terus apa gunanya toko pedia care?",Netral,negative,0.998258650302887,Negatif
Iron Man,2,2025-05-09 15:46:27,iklan top ads bayar blm tentu laku...pasang iklan susah....udah gt hasil penjualan dipotong %..iklan juga blm tentu laku....ekpedisi jg akan berubah tdk bisa diganti...ekpedisi sesuai pilihan pembeli....nasib penjual diabakain..nasib dropshiper apa lagi....bye tokopedia..semoga ada marketplace baru lagi....,Negatif,negative,0.9981722831726074,Negatif
Syawal Aristo,5,2025-05-09 15:20:59,lancar luncur,Positif,positive,0.997611403465271,Positif
Intan Arum,5,2025-05-09 15:20:25,bagus bgt rekomen ngga terlalu murah tapi juga gak mahal' bgt dan kurir ramah juga ngga kek oren,Positif,positive,0.9982858300209045,Positif
Eka Saputra,5,2025-05-09 15:08:58,good,Positif,positive,0.9990602135658264,Positif
Muslim Bayudi,1,2025-05-09 15:07:58,"setelah gabung sama tiktokshop.. jadi busukkkkk , kebijakan nya ikut tiktok. kebijakan tololll",Negatif,negative,0.9994783997535706,Negatif
Aldi Saputra,1,2025-05-09 14:44:20,sistem suka berubah gak jelas bukan tambah baik malah mempersulit penjualan,Negatif,negative,0.999382495880127,Negatif
Enzo todox,1,2025-05-09 14:41:46,barang mahal ongkir parah bangat sedih,Negatif,negative,0.9993956089019775,Negatif
