conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment_label_raw,sentiment_score,sentiment
1913147853050122446,Fri Apr 18 23:50:26 +0000 2025,0,@msaid_didu Bisakah @prabowo bersih bersih? Karena Lahir dari Rahim Ketidakjujuran: Prabowo Gibran Kaesang dan Bobby sbg Produk Politik Jokowi? https://t.co/cy8GeIlYSm #IndonesiaGelap Rismon Sianipar Geram ! Rektor UGM akui ijazah palsu Jokowi https://t.co/PmIQV6T9RM lewat @YouTube,1913379627218907521,,msaid_didu,in,Indonesia sakit dan miskin😢,0,0,0,https://x.com/yusuf_my1/status/1913379627218907521,1604776817344544768,yusuf_my1,1 star,0.4838217496871948,Negatif
1912759318161813773,Fri Apr 18 23:50:13 +0000 2025,0,@BerlandGroup @prabowo @mohmahfudmd @Syarman59 @yusuf_dumdum @AlissaWahid @WagimanDeep212_ @nu_online @narkosun @muhammadiyah @Vr1_Gim @kadrunibli17616 @cholilnafis @GUSDURians @MurtadhaOne1 @MuhammadiyinGL @na_dirs @prastow @__AnakKolong @TV9NUsantara Yang edit piaraan jokodok bangsat,1913379572848214024,,BerlandGroup,in,,0,0,0,https://x.com/WigunoUlwan/status/1913379572848214024,1590746029359759360,WigunoUlwan,1 star,0.2875189185142517,Negatif
1913024768812761107,Fri Apr 18 23:49:41 +0000 2025,0,@MariaAlkaff_ @prabowo @jokowi @gibran_tweet Hutang budi kpada boneka?? C'mon!,1913379438882161134,,MariaAlkaff_,in,,0,0,0,https://x.com/derafa74/status/1913379438882161134,2923675267,derafa74,1 star,0.6002132892608643,Negatif
1912892736526782466,Fri Apr 18 23:49:34 +0000 2025,0,@msaid_didu @prabowo Yang perlu diganti menteri-menteri titipan @jokowi dan wakil presiden @gibran_tweet https://t.co/ff3jlZWqq6,1913379408729317452,https://pbs.twimg.com/media/Go2wbqEa8AAY3C2.jpg,msaid_didu,in,"Deli Serdang, Sumatera Utara",0,0,0,https://x.com/RichardWPS/status/1913379408729317452,98588469,RichardWPS,1 star,0.32597625255584717,Negatif
1913379384230305971,Fri Apr 18 23:49:28 +0000 2025,0,prabowo p-nya apa yah,1913379384230305971,,,in,,0,1,0,https://x.com/clamimo/status/1913379384230305971,1779009445294743552,clamimo,3 stars,0.2507059574127197,Netral
1913059714218528924,Fri Apr 18 23:49:16 +0000 2025,0,@04_zainal Percuma kuping Prabowo sudah ga normal dia cm boneka Jokowi gulingkan bersama wapresnya saja udah ga layak jadi presiden dia,1913379334657548388,,04_zainal,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/IndonesiaGulita/status/1913379334657548388,1895425869444997121,IndonesiaGulita,1 star,0.43993905186653137,Negatif
1912815911578538124,Fri Apr 18 23:49:05 +0000 2025,0,@slamets0057 @Tan_Mar3M @prabowo @Dahnilanzar 58% mah santai aja sama fitnah recehan udh bosen denger hoax nya .coba tanya repli karung...dogter tipu...krismon sianida... amin rasis...,1913379286264021261,,slamets0057,in,jakarta,0,0,0,https://x.com/YulfiArmen98697/status/1913379286264021261,1653049950803218432,YulfiArmen98697,1 star,0.5554367303848267,Negatif
1913026289000489182,Fri Apr 18 23:48:51 +0000 2025,0,@yaniarsim @prabowo @gibran_tweet Awas ada bidak catur nya pak Son .... ,1913379229947007237,,yaniarsim,in,Indonesia,0,0,0,https://x.com/Wahyu_Widodo198/status/1913379229947007237,1361123294586433537,Wahyu_Widodo198,1 star,0.4777155816555023,Negatif
1913376472015966499,Fri Apr 18 23:48:46 +0000 2025,1,@Nndraee07 @Naz_lira @prabowo @Heraloebss Diem dia slm gak kesenggol junjungannya di tiap postingan soal ijazah apa ada nonsense,1913379205112598609,,Nndraee07,in,"workshop bulakan, sukoharjo",0,0,0,https://x.com/joglodejava/status/1913379205112598609,1195220365,joglodejava,1 star,0.48496660590171814,Negatif
1913107381011288105,Fri Apr 18 23:48:35 +0000 2025,0,@xquitavee @jokowi Min saran guwe seh mending kita bahu membahu mendukung kebijakan Presiden Prabowo dg ekonomi kerakyatannya dan sekaligus menjaga stabilitas nasional Poleksosbud dan Hankam biarkan Pak Jokowi kan sudah ada penasihat hukumnya biarkan beradu argumen hukum di Pengadilan Setuju?,1913379161948778545,,xquitavee,in,,0,0,0,https://x.com/Ahmad69796494/status/1913379161948778545,1118682888604545024,Ahmad69796494,1 star,0.365744411945343,Negatif
1913379037168501035,Fri Apr 18 23:48:05 +0000 2025,1,ads ini banget nih? prabowo tai https://t.co/tDpMELJ8x7,1913379037168501035,https://pbs.twimg.com/media/Go2wENjaMAApnUB.jpg,,in,,0,0,0,https://x.com/PrabowoMpreg/status/1913379037168501035,1610242667400818688,PrabowoMpreg,1 star,0.4186270833015442,Negatif
1913088264556462204,Fri Apr 18 23:47:37 +0000 2025,1,@GautamaGinanjar @PartaiSocmed @bonnietriyana Skrg Jokowi Prabowo dan KIM menguasai DPR PDI-P tdk ada apa2nya mengapa RUU perampasan aset tdk dibahas/masuk prolegnas. Malah mensahkan UU TNI yg kontroversial.,1913378918985502946,,GautamaGinanjar,in,,0,0,0,https://x.com/djojokatwang/status/1913378918985502946,1715984724215431168,djojokatwang,1 star,0.4750135838985443,Negatif
1913282671444398095,Fri Apr 18 23:47:24 +0000 2025,0,@FradaRandi1 Dalam pembentukan RUU Polri Prabowo ingin masyarakat jadi bagian penting bukan cuma penonton proses,1913378862198825360,,FradaRandi1,in,,0,0,0,https://x.com/arya_ptraaa/status/1913378862198825360,1696379925065093120,arya_ptraaa,4 stars,0.2888505160808563,Positif
1913378844620595482,Fri Apr 18 23:47:20 +0000 2025,3,Innalillahi wa inna ilaihi rojiun..,1913378844620595482,,,in,Citayem California ,0,0,0,https://x.com/JHPrabowo/status/1913378844620595482,158912165,JHPrabowo,1 star,0.32942625880241394,Negatif
1913282671444398095,Fri Apr 18 23:47:13 +0000 2025,0,@FradaRandi1 Prabowo jamin keterbukaan dalam pembentukan RUU Polri masyarakat jadi nggak ragu sama hasil akhirnya,1913378817286246710,,FradaRandi1,in,,0,0,0,https://x.com/fauqiyah_nurah8/status/1913378817286246710,1696373496174284800,fauqiyah_nurah8,3 stars,0.26048576831817627,Netral
1913378715557613945,Fri Apr 18 23:46:49 +0000 2025,1,Ayo wo km hrs bisa tegas @prabowo,1913378715557613945,,,in,,0,0,0,https://x.com/strawbeiz/status/1913378715557613945,1167817763802370055,strawbeiz,3 stars,0.27346765995025635,Netral
1913191090842440146,Fri Apr 18 23:46:36 +0000 2025,0,@ommi_siregar menurut gue prabowo menuruti purn negara akan keos karena belum 100 persen tergengam mereka para pengendali masih kepegang kartu pelanggaran di tangan jokowi bukannya jalan normal yang ada makin hancur negara ini,1913378663892238631,,ommi_siregar,in,,0,0,0,https://x.com/noval0fascal/status/1913378663892238631,1784420187632279552,noval0fascal,1 star,0.7054488062858582,Negatif
1913283200111313140,Fri Apr 18 23:46:35 +0000 2025,0,@bumnbersatu @Adiprayitno_20 @islah_bahrawi @anasurbaningrum @prabowo Ada kemiripan dgn Afrika. Yg biru adalah police Yg hitam adalah Gendarmerie (Brimob) Yg loreng Militer,1913378659450196009,,bumnbersatu,in,Rép Démocratique Du Congo ,0,0,0,https://x.com/aGarudasadri29/status/1913378659450196009,1816079274098532353,aGarudasadri29,1 star,0.3620077967643738,Negatif
1913169251323773378,Fri Apr 18 23:46:31 +0000 2025,0,@BebySoSweet Semenjak pmrnthan jokowi &amp; prabowo gerak gerik mrk tdk lg tersembunyi. Klian baru bisa munculin ginian secara terbuka hnya dijaman pmrnthan mrk.,1913378641729482965,,BebySoSweet,in,Vlaak bij de Buitenzorg,0,0,0,https://x.com/mmarleyt/status/1913378641729482965,171505851,mmarleyt,1 star,0.477143257856369,Negatif
1912756532472868882,Fri Apr 18 23:46:23 +0000 2025,0,@TirtoID dari dulu Pak Prabowo kurang bagus komunikasinya mknnya Dulu Daniel A dtunjuk jubir beliau,1913378606736392579,,TirtoID,in,Yogyakarta-Parakan-Padang,0,0,0,https://x.com/20RiFebriant/status/1913378606736392579,53866432,20RiFebriant,2 stars,0.340431809425354,Negatif
1913242807026024633,Fri Apr 18 23:46:10 +0000 2025,1,@Morries212 @andricuanterus Kebobrokan itu dijejelin ke biji mata Prabowo pun ga bakal ngaruh.,1913378552738988419,,Morries212,in,,0,0,0,https://x.com/Ama_xxii/status/1913378552738988419,1139304012992225280,Ama_xxii,1 star,0.6177400350570679,Negatif
1913371438687699049,Fri Apr 18 23:45:47 +0000 2025,1,@wonglicik062 Malah jd kasihan sm Prabowo kesannya kyk nggak berkuasa Sblm2nya tdk pernah kyk gini Mantan tdk akan tampil mulu,1913378456475500651,,wonglicik062,in,Indonesia,0,1,0,https://x.com/mikuroQ/status/1913378456475500651,1053271569877749760,mikuroQ,1 star,0.3393639326095581,Negatif
1912894859196944891,Fri Apr 18 23:45:17 +0000 2025,0,@Heraloebss @prabowo Ini settingan dilihat dari kostum yang di pake wamen kaya kostom mau perang ,1913378329056723354,,Heraloebss,in,In,0,0,0,https://x.com/na_shu_71/status/1913378329056723354,1294223280,na_shu_71,1 star,0.4209991693496704,Negatif
1913378296802517091,Fri Apr 18 23:45:09 +0000 2025,0,pasti prabowo gebrak meja mendengar kabar ini. tahun 2023 doi udah kunjungan ke blio pas masih menhan/presiden terpilih.,1913378296802517091,,,in,,0,0,0,https://x.com/brandnewswiftie/status/1913378296802517091,1646977219686703116,brandnewswiftie,1 star,0.3185628354549408,Negatif
1913376472015966499,Fri Apr 18 23:45:07 +0000 2025,25,@Naz_lira Jika @prabowo tdk bersikap atas kebenaran &amp; keadilan: MANGKATLAH @prabowo Bukan begitu jeng dosen cantik @Heraloebss https://t.co/OjaWswJ8SI,1913378288950812911,https://pbs.twimg.com/media/Go2vae6bwAAnpvK.jpg,Naz_lira,in,Any where any place,0,2,1,https://x.com/Nndraee07/status/1913378288950812911,1521967420889477121,Nndraee07,1 star,0.4547731876373291,Negatif
1913048451597930577,Fri Apr 18 23:45:06 +0000 2025,1,@Anak__Ogi @prabowo Macan gak buas Badut gak lucu. https://t.co/5qnswgWj19,1913378284001452050,https://pbs.twimg.com/media/Go2vaLlbcAAeKUA.jpg,Anak__Ogi,in,,0,0,0,https://x.com/andra34817934/status/1913378284001452050,1604864335175909378,andra34817934,1 star,0.33080577850341797,Negatif
1913087042344652823,Fri Apr 18 23:44:55 +0000 2025,0,@neVerAl0nely Aparat gak berdaya kalah sama ormas @prabowo @ListyoSigitP @Gerindra @DivHumas_Polri,1913378239470616851,,neVerAl0nely,in,,0,0,0,https://x.com/TaniaTngm20215/status/1913378239470616851,1735841952543932416,TaniaTngm20215,1 star,0.5867730975151062,Negatif
1913262008147022150,Fri Apr 18 23:44:53 +0000 2025,0,@DedynurPalakka Mari dukung kepemimpinan nasional Presiden Prabowo dalam menjaga stabilitas nasional Poleksosbud dan Hankam utk Pak Jokowi sebagai Presiden ke-7 sudah usai..,1913378230125347016,,DedynurPalakka,in,,0,0,0,https://x.com/Ahmad69796494/status/1913378230125347016,1118682888604545024,Ahmad69796494,5 stars,0.36089521646499634,Positif
1913136142557544735,Fri Apr 18 23:39:34 +0000 2025,0,@WagimanDeep212_ Dari bahasanya nih romannya bocah bekasi nih.... Jaman prabowo jaman kebangkitan ormas debt collector dan preman...,1913376890498486777,,WagimanDeep212_,in,,0,0,0,https://x.com/Pardo_Aganis/status/1913376890498486777,1196472301828460544,Pardo_Aganis,1 star,0.611845076084137,Negatif
1913220097176666283,Fri Apr 18 23:38:57 +0000 2025,0,@tadeusiomay Kak coba spill kebaikan pa Prabowo itu apa aja dan prestasi nya karna masih banyak yg tutup mata coba kakak sbg org yg slalu ngikutin spill apa aja,1913376735720325452,,tadeusiomay,in,,0,0,0,https://x.com/hmawrii/status/1913376735720325452,1263213217930596352,hmawrii,3 stars,0.24350401759147644,Netral
1912868557668700559,Fri Apr 18 23:38:52 +0000 2025,1,@jonnypengacara @prabowo @Menlu_RI Agama kristen loe aja gak si akuin di Israel dul. sok sok ana,1913376713645703329,,jonnypengacara,in,,0,0,0,https://x.com/YRosadie76002/status/1913376713645703329,1787142004876677120,YRosadie76002,1 star,0.4276086390018463,Negatif
1913101901824168108,Fri Apr 18 23:38:40 +0000 2025,0,@hara_harsa @txtdrimedia Januari 2025 Prabowo fokus kurangi impor pangan buat swasembada kayak beras dan garam. April 2025 dia longgarkan impor barang lain misalnya minyak dan teknologi dari AS buat atasi tekanan tarif Trump....,1913376667076272404,,hara_harsa,in,,0,0,0,https://x.com/Sna_indi/status/1913376667076272404,806492095162658817,Sna_indi,1 star,0.47679558396339417,Negatif
1913282248084005029,Fri Apr 18 23:38:39 +0000 2025,0,@FradaRandi1 Biar masyarakat nggak ragu Prabowo selalu pastikan proses RUU Polri bisa diawasi bareng-bareng,1913376662710030381,,FradaRandi1,in,,0,0,0,https://x.com/PermataInt10886/status/1913376662710030381,1851842957810520064,PermataInt10886,5 stars,0.339950293302536,Positif
1912780330760868115,Fri Apr 18 23:38:37 +0000 2025,0,@mardigu024 Pak @prabowo liat nih rakyat Lo,1913376653839139086,,mardigu024,in,,0,0,0,https://x.com/BuzzerTolil/status/1913376653839139086,1193308603752431616,BuzzerTolil,1 star,0.29329249262809753,Negatif
1912892736526782466,Fri Apr 18 23:38:35 +0000 2025,1,@faiza_Abdullah8 @msaid_didu @prabowo Yang ini harus dijaga tapi biasanya disingkirkan Kalau memang begitu tak ubahnya seperti yang dulu,1913376644821299526,,faiza_Abdullah8,in,Borobudur hotel,0,0,0,https://x.com/alfatih_ghazy/status/1913376644821299526,940066226163683329,alfatih_ghazy,3 stars,0.40490368008613586,Netral
1913009472915820584,Fri Apr 18 23:38:34 +0000 2025,1,@6undul0h Halo juga @prabowo presiden RI,1913376641449148436,,6undul0h,in,,0,0,0,https://x.com/SRampoe/status/1913376641449148436,1606946268621987841,SRampoe,5 stars,0.3316150903701782,Positif
1913283200111313140,Fri Apr 18 23:38:10 +0000 2025,0,@bumnbersatu @Adiprayitno_20 @islah_bahrawi @anasurbaningrum @prabowo Enggak ngerilah... Apanya yg perlu di ngerika... Ini kan soal bagi bagi.... Bagaimana Matematika bagi baginya adil... Sehingga semua mendapat tdk ada lagi ketimpangan.. Kalau itu bisa dilakukan tdk akan ada lagi NGERI Masalahnya kalau ada yg serakah berani menindak..???,1913376537455546597,,bumnbersatu,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/tanjung_nuzul/status/1913376537455546597,3655728973,tanjung_nuzul,1 star,0.3189297914505005,Negatif
1913224732356514238,Fri Apr 18 23:38:06 +0000 2025,0,@kompascom Kalau Soeharto dipahlawannasionalkan yg seneng cuma anak-cucu-cicitnya dan Prabowo. Selebihnya biasa saja bahkan banyak yg ga setuju.,1913376522234401132,,kompascom,in,Pintu Surga,0,0,0,https://x.com/tubanesse_man/status/1913376522234401132,1479607778,tubanesse_man,3 stars,0.24206112325191498,Netral
1913282248084005029,Fri Apr 18 23:37:58 +0000 2025,0,@FradaRandi1 Setiap langkah RUU Polri bisa dipantau publik berkat jaminan transparansi dari Prabowo,1913376487228817519,,FradaRandi1,in,,0,0,0,https://x.com/melki_ilda68/status/1913376487228817519,1696382005972533248,melki_ilda68,5 stars,0.31949517130851746,Positif
1913376462599836071,Fri Apr 18 23:37:52 +0000 2025,2,Sudah jelas2 salah tp tetap saja @prabowo tidak juga memecat si Yandri entah mengapa ?! Akhirnya ada yg menggugat goodluck https://t.co/CPuSW1GEn6,1913376462599836071,,,in,,0,1,0,https://x.com/LaiElfrid/status/1913376462599836071,1978790995,LaiElfrid,1 star,0.46717050671577454,Negatif
1911089430091432337,Fri Apr 18 23:37:12 +0000 2025,0,@prabowo @AlsisiOfficial Saya saran solusi monumental bagi #Palestina ini yg akan mencatatkan Bapak dan Bangsa Indonesia dgn tinta emas dalam sejarah peradaban kemanusian sepanjang masa sebagai wujud dari implementasi sila kelima Kemanusiaan yang adil dan beradab https://t.co/soUuJtXLTb,1913376295700017335,,prabowo,in,Jakarta,0,0,0,https://x.com/irfanwahidi06/status/1913376295700017335,230692266,irfanwahidi06,5 stars,0.41708868741989136,Positif
1912870933842530608,Fri Apr 18 23:36:49 +0000 2025,1,@otomoyotoM @NenkMonica @prabowo @sjafriesjams @fadlizon @SudaryonoSudar pak Presiden Tulung Niki ampun mendel mawon,1913376201663778914,,otomoyotoM,in,,0,0,0,https://x.com/ThohariMohsin/status/1913376201663778914,1070080021597835264,ThohariMohsin,1 star,0.2849486470222473,Negatif
1913121080623219052,Fri Apr 18 23:36:47 +0000 2025,0,@AdindaZahrany07 Klo prabowo mau lurus bersama rakyat pasti geng solo akan tersingkir..walaupun ada kartu truf(sprindik) keluar maka rakyat ttp akan bersamanya..,1913376192075604137,,AdindaZahrany07,in,,0,0,0,https://x.com/II28993/status/1913376192075604137,1712681492651118592,II28993,1 star,0.4311773478984833,Negatif
1913204411259867458,Fri Apr 18 23:36:44 +0000 2025,0,@DS_yantie @prabowo perasaan kemaren ada yang janji 19juta lapangan kerja deh...apakah berlalu bersama angin??,1913376177085092095,,DS_yantie,in,"Surabaya,Samarinda",0,0,0,https://x.com/AndyRizaldy/status/1913376177085092095,35238029,AndyRizaldy,1 star,0.3249739706516266,Negatif
1913282671444398095,Fri Apr 18 23:36:38 +0000 2025,0,@FradaRandi1 RUU Polri terbuka masyarakat bebas pantau proses dan beri masukan lewat dukungan Prabowo,1913376153798406335,,FradaRandi1,in,,0,0,0,https://x.com/Indah_sari46/status/1913376153798406335,1841766938726563843,Indah_sari46,1 star,0.3227800726890564,Negatif
1913376034193563816,Fri Apr 18 23:36:10 +0000 2025,0,wkwkwk bodoh anjing si trump tp lebih bodoh jd prabowo,1913376034193563816,,,in,send me your location,0,0,0,https://x.com/maslerry/status/1913376034193563816,1136235904937254913,maslerry,2 stars,0.3669779896736145,Negatif
1913282248084005029,Fri Apr 18 23:36:07 +0000 2025,0,@FradaRandi1 Pak Prabowo siap buka pintu buat diskusi publik terkait RUU Polri semua suara penting buat hasil terbaik,1913376022856450141,,FradaRandi1,in,,0,0,0,https://x.com/malika_oktavian/status/1913376022856450141,1701106288233693184,malika_oktavian,5 stars,0.5831995606422424,Positif
1912880715584430310,Fri Apr 18 23:35:57 +0000 2025,0,@msaid_didu pak Presiden Prabowo tolong Niki ampun sampean Mendel mawon,1913375981689295321,,msaid_didu,in,,0,0,0,https://x.com/ThohariMohsin/status/1913375981689295321,1070080021597835264,ThohariMohsin,1 star,0.3179829716682434,Negatif
1913253329226051931,Fri Apr 18 23:35:42 +0000 2025,48,@TOM5helby Ngemis ke Amerika Dijarah Ama China Mental bangsa ini sudah dirusak oleh warisan Jokowi trus dilanjutin sama Prabowo.. 2 orang dungu yg dijadikan presiden,1913375917952680177,,TOM5helby,in,"Соловецкий район, Архангельска",0,1,8,https://x.com/BeYumoi/status/1913375917952680177,1603651337396555777,BeYumoi,1 star,0.6930484175682068,Negatif
1913101901824168108,Fri Apr 18 23:35:23 +0000 2025,0,@txtdrimedia @prabowo ujung2 nya import Ah sueee kali kau ini jadi presiden,1913375837925376200,,txtdrimedia,in,,0,0,0,https://x.com/DellaPerdana2/status/1913375837925376200,1331552412813824001,DellaPerdana2,1 star,0.38542312383651733,Negatif
1913024768812761107,Fri Apr 18 23:35:21 +0000 2025,0,@MariaAlkaff_ @prabowo @jokowi @gibran_tweet kalau bisa dipegang ga laku mereka,1913375832699257088,,MariaAlkaff_,in,,0,0,0,https://x.com/wonglicik062/status/1913375832699257088,1605859899183099904,wonglicik062,1 star,0.2759360074996948,Negatif
1913282671444398095,Fri Apr 18 23:35:20 +0000 2025,0,@FradaRandi1 Prabowo percaya keterbukaan RUU Polri bisa bikin masyarakat tambah percaya sama Polri,1913375826248347919,,FradaRandi1,in,,0,0,0,https://x.com/yazid_falevi23/status/1913375826248347919,1833806474868584448,yazid_falevi23,4 stars,0.22791185975074768,Positif
1913283200111313140,Fri Apr 18 23:35:17 +0000 2025,0,@bumnbersatu @Adiprayitno_20 @islah_bahrawi @anasurbaningrum @prabowo Kenapa dibiarkan dan ga ditangkap? Takuuut...????,1913375811887051159,,bumnbersatu,in,"Central Java, Indonesia",0,0,0,https://x.com/AbdulMl88519656/status/1913375811887051159,898184459056406528,AbdulMl88519656,1 star,0.6025176644325256,Negatif
1912892736526782466,Fri Apr 18 23:35:10 +0000 2025,0,@msaid_didu @prabowo Yg jelas kalopun ada yg dikeluarkan anda nggak akan masuk juga.,1913375783814586652,,msaid_didu,in,,0,0,0,https://x.com/DMidman1883/status/1913375783814586652,1826381937197678596,DMidman1883,1 star,0.49406522512435913,Negatif
1913282671444398095,Fri Apr 18 23:35:04 +0000 2025,0,@FradaRandi1 Proses RUU Polri terbuka jadi langkah Prabowo biar masyarakat ngerasa terlibat langsung,1913375758036394159,,FradaRandi1,in,,0,0,0,https://x.com/fajar_sidiq56/status/1913375758036394159,1696446186251862016,fajar_sidiq56,1 star,0.30885371565818787,Negatif
1912815812702015832,Fri Apr 18 23:34:57 +0000 2025,0,@dewiirawan13 @prabowo Presiden dia mbak tapi yang di Solo ..... rajanya,1913375728391082468,,dewiirawan13,in,"Surabaya,Samarinda",0,0,0,https://x.com/AndyRizaldy/status/1913375728391082468,35238029,AndyRizaldy,1 star,0.4016638696193695,Negatif
1912892736526782466,Fri Apr 18 23:34:48 +0000 2025,0,@msaid_didu @prabowo Kalau yang di ganti Sri Mulyani maka beliau memutus rantai kepemimpinan yang dulu. Tapi kalau yang diganti menteri pertanian maka tidak ubahnya seperti yang dulu,1913375693960093967,,msaid_didu,in,Borobudur hotel,0,0,0,https://x.com/alfatih_ghazy/status/1913375693960093967,940066226163683329,alfatih_ghazy,3 stars,0.2995588779449463,Netral
1913040309195510124,Fri Apr 18 23:34:28 +0000 2025,0,@UmarHasibuan__ @prabowo Hasan nasbi kudu malu sudah banyak banget angkat staff untnya tp kinerja Dimata juragannya NGACO...malu dg Gaji,1913375610388594984,,UmarHasibuan__,in,,0,0,0,https://x.com/FlaAgung/status/1913375610388594984,2683801656,FlaAgung,1 star,0.5825817584991455,Negatif
1912849764657573916,Fri Apr 18 23:34:10 +0000 2025,0,@yaniarsim @prabowo Nggak minta sekalian yg dipecat presiden titipan Jokowi? ,1913375534849073431,,yaniarsim,in,Indonesia,0,0,0,https://x.com/NangRasyid/status/1913375534849073431,286460503,NangRasyid,1 star,0.4510854184627533,Negatif
1913374404173873273,Fri Apr 18 23:33:30 +0000 2025,1,@xlinee_id @prabowo Iya kebanyakan hrs kasih jatah sana sini Proyek kecil aja jatahnya kirikanan atas bawah,1913375364099055762,,xlinee_id,in,,0,1,0,https://x.com/sagatingteng/status/1913375364099055762,1146565087232065537,sagatingteng,2 stars,0.3392535150051117,Negatif
1913025112493998262,Fri Apr 18 23:33:30 +0000 2025,2,@SimbokeSarah @dewiirawan13 @prabowo Jangan dong Demi kemanusiaan kata PS Pdhl dia melebihi setan noh,1913375363130163220,,SimbokeSarah,in,,0,1,0,https://x.com/virza1/status/1913375363130163220,168584217,virza1,1 star,0.3497579097747803,Negatif
1913375166916411591,Fri Apr 18 23:32:43 +0000 2025,0,Ngapain ngotot gibran???? Emang gibran buat kebijakan/setujui suatu kebijakan??? Yg punya otoritas buat dan setujui kebijakan/peraturan ya presiden/prabowo.. jadi lebih baik ke presiden dulu,1913375166916411591,,,in,,0,0,0,https://x.com/s_mohode/status/1913375166916411591,1470397089460801545,s_mohode,1 star,0.402675986289978,Negatif
