conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment_label_raw,sentiment_score,sentiment
1902246683884580954,Wed Mar 19 23:43:47 +0000 2025,0,@Yurissa_Samosir @idris_fira @aniesbaswedan @prabowo @choymarkochoy @ay_prakasa2225 @JamalBoegis @mattdilaga @msaid_didu @AmaluddinSSili1 @nomerorae @Panitia68285950 @PutriKayan16645 @yaniarsim moga kekal bersama majikannya nanti di akhirat,1902506318998729045,,Yurissa_Samosir,in,NKRI ,0,0,0,https://x.com/NetralID62/status/1902506318998729045,1702418664757297152,NetralID62,5 stars,0.33855774998664856,Positif
1902506315651674596,Wed Mar 19 23:43:47 +0000 2025,1,Presiden Prabowo optimis bawa Indonesia satu langkah lebih maju menuju swasembada pangan #SwasembadaPangan https://t.co/rRSOjxfli5,1902506315651674596,https://pbs.twimg.com/media/GmcPaXDa8AAMx4B.jpg,,in,Indonesia,0,0,0,https://x.com/baronben_/status/1902506315651674596,1564500742769356800,baronben_,5 stars,0.4890978932380676,Positif
1902339837044387985,Wed Mar 19 23:43:29 +0000 2025,1,@weiihyuk @ambulaninuninu Mjb bilang aja sembah noh prabowo yang salah satu dalang orba mana menantu orba,1902506241882239412,,weiihyuk,in,MINOR DNI,0,0,0,https://x.com/VCHIHASARADA/status/1902506241882239412,1034066778748383232,VCHIHASARADA,1 star,0.3222294747829437,Negatif
1901883611382698449,Wed Mar 19 23:43:27 +0000 2025,0,@abuyahany @prabowo @99propaganda @are_inismyname @bitCarli77 @FDonghun @DarekaRendy @gtobing2903 @Kimberley_PS08 @IrawanRommi @Ndons_Back @romoatheist @Maruarar_Sirait Tenan itu bro,1902506232923169036,,abuyahany,in,,0,1,0,https://x.com/BANGSAygSUJUD/status/1902506232923169036,1189039138835554304,BANGSAygSUJUD,1 star,0.3726426661014557,Negatif
1902506201004568703,Wed Mar 19 23:43:19 +0000 2025,0,@prabowo tarik balik tuh TNI kebarak atau sempak lo gua tarik sampe lu terguling dari kekuasaan?,1902506201004568703,,prabowo,in,"Bekasi, Jawa Barat",0,0,0,https://x.com/crelcell/status/1902506201004568703,1172545084228718593,crelcell,1 star,0.6170029640197754,Negatif
1902478683832816065,Wed Mar 19 23:43:05 +0000 2025,0,@barengwarga padahal demonya juga belom tentu rame2 amat. LU PRESIDEN TERANJING @prabowo,1902506141076303935,,barengwarga,in,Jakarta Capital Region,0,0,0,https://x.com/iamotlei_/status/1902506141076303935,1167852127982518272,iamotlei_,1 star,0.2839459478855133,Negatif
1901898548842533144,Wed Mar 19 23:42:51 +0000 2025,0,@msaid_didu @prabowo https://t.co/HhAv8FuGCj Motor butut diambil sumber penghidupan keluarga. Mereka mau dimiskinkan seperti apa lagi Pak @prabowo ? Kenapa aturan zaman ini bukan mensejahterakan malah menyengsarakan rakyat bawah ya?,1902506083207540931,,msaid_didu,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/msiera_274/status/1902506083207540931,199553261,msiera_274,1 star,0.3866259753704071,Negatif
1902229614560489630,Wed Mar 19 23:42:27 +0000 2025,0,@BosPurwa Bapak @prabowo terlalu mendengar bisikan orang2 yg ingin merong-rong pemerintahan bapak yi orang2nya @jokowi yg masih ada dilingkaran bapak. Tidak punya sikap yg diwujudkan dalam tindakan nyata. Semua omon-omon dibelakang podium.,1902505980279320610,,BosPurwa,in,"Kemayoran, Indonesia",0,0,0,https://x.com/madachiba/status/1902505980279320610,281016205,madachiba,1 star,0.5374748706817627,Negatif
1902304223863472215,Wed Mar 19 23:42:17 +0000 2025,0,@EkosMarcos69239 @Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @Daredevil @jatmiko99604253 @gtobing2903 Bagus juga ...hitung2 memberi peluang pemerataan korupsi sampai ke daerah2...jgn hanya terpusat oleh mrk di pusat kekuasaan atau di level2 atas...,1902505941528146283,,EkosMarcos69239,in,,0,0,0,https://x.com/Ganda_waras/status/1902505941528146283,1803805353337131008,Ganda_waras,1 star,0.4302295446395874,Negatif
1902316071794962887,Wed Mar 19 23:42:00 +0000 2025,0,@bilamerindu @LutfiHidayatR Dendam amat lu ngab ama 2 orang itu.. @prabowo @jokowi noohhh diomongi nohh lu lu pade.. #kaburrrr,1902505866743693562,,bilamerindu,in,,0,0,0,https://x.com/fadli1195/status/1902505866743693562,62105612,fadli1195,1 star,0.7222248911857605,Negatif
1901898548842533144,Wed Mar 19 23:41:36 +0000 2025,0,@msaid_didu @prabowo Selama fufufafa masih hinggap di prabowo.. Maka jokowi tenang.,1902505766470516839,,msaid_didu,in,Yogja,0,0,0,https://x.com/agbudisan/status/1902505766470516839,1322189565600264194,agbudisan,3 stars,0.28986963629722595,Netral
1902153731120271613,Wed Mar 19 23:41:00 +0000 2025,0,@Bang_Ramzan Jika prabowo melihat ini saya yakin dia akan bilang NDAS MU. Revolusi satu2 jalan saat ini,1902505618029818011,,Bang_Ramzan,in,,0,0,0,https://x.com/AnantaDavo6242/status/1902505618029818011,1891431620638629889,AnantaDavo6242,1 star,0.40388223528862,Negatif
1902304223863472215,Wed Mar 19 23:40:59 +0000 2025,0,@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @Daredevil @jatmiko99604253 @gtobing2903 Bagus juga ...hitung2 memberi peluang pemerataan korupsi sampai ke daerah2...jgn hanya terpusat oleh mrk di pusat kekuasaan atau di level2 atas...,1902505611721605588,,Ndons_Back,in,,0,0,0,https://x.com/Ganda_waras/status/1902505611721605588,1803805353337131008,Ganda_waras,1 star,0.44683754444122314,Negatif
1902023132044796093,Wed Mar 19 23:40:56 +0000 2025,0,@SammiSoh @prabowo Tumn anjing matiin saja tua ngaku muda tu.,1902505599637844249,,SammiSoh,in,"Kota Magelang, Jawa Tengah",0,0,0,https://x.com/andrekurnialex/status/1902505599637844249,272384086,andrekurnialex,1 star,0.4165416955947876,Negatif
1902505534810681674,Wed Mar 19 23:40:40 +0000 2025,0,Mendes PDT Yandri Susanto jelas2 menyalahgunakan jabatan dan kekuasaan unk kepentingan pribadi. Jadi sudah seharusnya dipecat sbg Menteri @prabowo,1902505534810681674,,,in,,0,0,0,https://x.com/Milamariamey/status/1902505534810681674,3171640176,Milamariamey,1 star,0.2590826749801636,Negatif
1902110529830924321,Wed Mar 19 23:40:39 +0000 2025,0,@el2andi @Heraloebss @prabowo @DPR_RI Sistem pemilu aka pilpres. memaksa calon mengkonsolidasikan seluruh entitas masy. untuk pemenangan (trmsk ormas). Imbalannya partai/ormas/relawan dapat jabatan lalu korupsi sementara klmpk yg tdk dapat jabatan akan mencari imbalan bntk lain malak masyarakat. Preman baju ormas,1902505529504887218,,el2andi,in,NKRI Harga Mati,0,0,0,https://x.com/pikir_santuy/status/1902505529504887218,1657959021519994880,pikir_santuy,1 star,0.2834039032459259,Negatif
1902406512678728163,Wed Mar 19 23:40:20 +0000 2025,0,@kempanrb @prabowo Makasih bapak presiden. Sayang banget ini ketutup demo,1902505450492583994,,kempanrb,in,,0,0,0,https://x.com/Garongbarbar/status/1902505450492583994,1880955900854427648,Garongbarbar,1 star,0.36121875047683716,Negatif
1902278673086157281,Wed Mar 19 23:40:16 +0000 2025,0,@DedynurPalakka Kau minta maaf dan cabut dulu tuh piagam yng kalian anugrahkan pada Prabowo. biar pelaku usaha dan investor percaya.penjilat2 haus jabatan bikin kepercayaan rakyat dan investor pada pemerintahan Prabowo semakin menipis.,1902505430544421139,,DedynurPalakka,in,,0,0,0,https://x.com/wayah_ndalu/status/1902505430544421139,1603909179890339840,wayah_ndalu,1 star,0.6135801076889038,Negatif
1902505364358082659,Wed Mar 19 23:40:00 +0000 2025,4,Presiden Prabowo resmikan 17 stadion standar internasional dan telah memenuhi syarat FIFA. Demokrat memandang ini bisa mempercepat RI bersaing di Piala Dunia. https://t.co/Tx0NzPIyIh,1902505364358082659,,,in,,0,4,0,https://x.com/detikcom/status/1902505364358082659,69183155,detikcom,4 stars,0.27284151315689087,Positif
1901899486022316124,Wed Mar 19 23:39:38 +0000 2025,1,@dodojogja2 @Neo_Dancer @yudhakhel @prabowo Ga! Ga begitu kalo alam sebelah kiri semua sudah tau dengan radarnya maybe tapi kalo alam sebelah kanan banyak yang belum tau maka yang belum tau menyembahnya sedang w tahu baru taon 2000 an sumber data tni dan analisa etc..... Wakkkkk,1902505272134005246,,dodojogja2,in,Kemang Jaksel,0,1,0,https://x.com/JhenMichel/status/1902505272134005246,1814874015686926338,JhenMichel,1 star,0.4082774817943573,Negatif
1902504170508448208,Wed Mar 19 23:39:36 +0000 2025,1,@mmkgtl23 Tanda mau meninggal itu,1902505262851948898,,mmkgtl23,in,"Central Java, Indonesia",0,0,0,https://x.com/rezimbabii/status/1902505262851948898,955048840825942016,rezimbabii,1 star,0.6143766045570374,Negatif
1902353641073520794,Wed Mar 19 23:39:25 +0000 2025,0,@mahfudingtg @prabowo Gimana Pak @propampolri makin hari makin arogan saja Anggota kalian di lapangan ,1902505216857256113,,mahfudingtg,in,,0,0,0,https://x.com/BryokAceh/status/1902505216857256113,719084961039421440,BryokAceh,1 star,0.3199051022529602,Negatif
1902505142957830475,Wed Mar 19 23:39:07 +0000 2025,0,Bismillah.. Kementrian olarahraga wajib tahu dn merenungi dn berbenah dlm.menata keolahragaan kita budaya kita emang pejabat hanya duduk manis kedepan nama pejabat wajib diganti pelayan masyarakat abdi masyarakat biar secara psikologis ga jumawa @prabowo https://t.co/k6Ovpgij2Y,1902505142957830475,,,in,,0,0,0,https://x.com/fs_andika/status/1902505142957830475,1147684430976184320,fs_andika,1 star,0.4720272123813629,Negatif
1902501334965997895,Wed Mar 19 23:38:56 +0000 2025,0,@TimnasIndonesia instruksi presiden prabowo tidak dijalankan dengan baik oleh PSSI buktinya timnas indonesia sekarang MEWAH BANGETTT ANJEERRRRRR ,1902505098141692102,,TimnasIndonesia,in,"Jawa Tengah, Indonesia",0,2,0,https://x.com/ydhtama/status/1902505098141692102,1443470394896175108,ydhtama,1 star,0.5431398749351501,Negatif
1902406512678728163,Wed Mar 19 23:38:10 +0000 2025,0,@kempanrb @prabowo Di demo dlu baru di angkat. PPPK tahun 2024 ada 2 tahap tahap 1 sudah selesai CAT tahap 2 hasil pengumuman administrasi sudah selesai tinggal ujian CAT kira2 kapan pelaksanaan ujian CAT untuk PPPK tahun 2024 Tahap 2,1902504904322941422,,kempanrb,in,,0,1,0,https://x.com/Agnesoctovianus/status/1902504904322941422,1873998095903801344,Agnesoctovianus,1 star,0.2736017107963562,Negatif
1902349122285531552,Wed Mar 19 23:38:08 +0000 2025,0,@raffi1133 @prabowo @sjafriesjams @Puspen_TNI Perdebatan bukan masalah asal kita mau bersama. Kunci itu persatuan kunci kemajuan #SatukanTekadBangunBangsa,1902504895003160641,,raffi1133,in,,0,0,0,https://x.com/jihanratna_/status/1902504895003160641,1843139335853600768,jihanratna_,5 stars,0.32323208451271057,Positif
1902023132044796093,Wed Mar 19 23:38:02 +0000 2025,0,@SammiSoh @prabowo Modal bacot keroyokan ormas KNTOLLLL,1902504868654530730,,SammiSoh,in,"Tanjong Surat, Johor",0,0,0,https://x.com/JrKilap/status/1902504868654530730,1424681565238431747,JrKilap,5 stars,0.2373945266008377,Positif
1902500687055122581,Wed Mar 19 23:37:52 +0000 2025,2,@demokrasi_ruwet Jadi skrg mrk adalah wakil nya Prabowo di Senayan bukan lagi wakil rakyat,1902504827160338662,,demokrasi_ruwet,in,Ραρυα Иєω Gυιиєα,0,1,1,https://x.com/ChainsawSimple/status/1902504827160338662,1725353019058147328,ChainsawSimple,1 star,0.4275294244289398,Negatif
1902382577689972799,Wed Mar 19 23:37:50 +0000 2025,0,@Heraloebss Skrg bukan jamannya pendukung anies or ganjar or prabowo. Ini masalah hati nurani mau lihat negara lebih maju ke depannya or makin terpuruk. Utk mslh revisi UU TNI harus ditolak krn kalau dibiarkan mereka dikit2 akan menggunakan powernya mencengkram sendi2 yg lain selain bisnis,1902504820625567760,,Heraloebss,in,,1,0,0,https://x.com/xyz07629305/status/1902504820625567760,1620224966116663297,xyz07629305,1 star,0.48710644245147705,Negatif
1902485412582715630,Wed Mar 19 23:37:29 +0000 2025,1,@NowBila Well harus siap2 kemungkinan terburuk secara Prabowo itu jebolan pasukan khusus wataknya tipikal strerotip militer. Beda dgn SBY. Ya secara SBY juga jelas komitmen menolak Dwifungsi TNI (walau PD juga masuk panja Revisi UU TNI faktanya),1902504730271891813,,NowBila,in,,0,1,0,https://x.com/HeyIndonesian/status/1902504730271891813,1767808985263128576,HeyIndonesian,1 star,0.3770942687988281,Negatif
1902491861782278293,Wed Mar 19 23:37:08 +0000 2025,5,@kopididid @prabowo playing victim mulu kan udah harus banyak yang sadar masyarakat tuh diadu domba terus https://t.co/asCfk41Gxe,1902504642946461793,https://pbs.twimg.com/media/GmcN49haAAAEqI4.jpg,kopididid,in,,0,0,0,https://x.com/Unknown31539924/status/1902504642946461793,1610792008607752193,Unknown31539924,1 star,0.44886255264282227,Negatif
1902292444990902712,Wed Mar 19 23:36:54 +0000 2025,1,@BudiBukanIntel mending lu nangisin idup lu yang masih miskin itj soalnya kl nangisin prabowo mah ngapain org dia kaya banget wkwk warga konoha anehh,1902504585677390320,,BudiBukanIntel,in,Indonesia,0,0,0,https://x.com/cheezfoa/status/1902504585677390320,1840429212966297600,cheezfoa,1 star,0.3573886454105377,Negatif
1902504546158723073,Wed Mar 19 23:36:45 +0000 2025,0, Menurutku kebetulan aja pas Prabowo menjabat persentase IHSG turun Konflik di Indo cuma salah satu factor kan ada juga factor suku bunga FED Liat aja tahun depan Pertanyaan gue MAU SAMPE KAPAN LU DENIAL?,1902504546158723073,,,in,,0,0,0,https://x.com/gladness_grief/status/1902504546158723073,1123737282,gladness_grief,1 star,0.4945394694805145,Negatif
1902023132044796093,Wed Mar 19 23:36:41 +0000 2025,0,@SammiSoh @prabowo @bleketetet ada apa di medan meong,1902504529066913970,,SammiSoh,in,,0,1,0,https://x.com/hariyanto_yamin/status/1902504529066913970,1451385154581110788,hariyanto_yamin,1 star,0.42139413952827454,Negatif
1901976963193200801,Wed Mar 19 23:34:34 +0000 2025,1,@Yurissa_Samosir @prabowo SUDAH TIDAK PUNYA MALUUUUUUU,1902503996876841063,,Yurissa_Samosir,in,,0,0,0,https://x.com/DarmadiEko/status/1902503996876841063,2937613704,DarmadiEko,1 star,0.2499796748161316,Negatif
1902023132044796093,Wed Mar 19 23:34:26 +0000 2025,1,@syahputra_wieni @lupadiri0_0 @SammiSoh @prabowo Bang itu satpam nya bukan ormas nya ormas nya hbs bacok langsung kabur gak liat video nya hya,1902503964672983491,,syahputra_wieni,in,,0,1,0,https://x.com/D98011Chandra/status/1902503964672983491,1841619390451924992,D98011Chandra,1 star,0.7169244289398193,Negatif
1902023383686201507,Wed Mar 19 23:34:18 +0000 2025,2,@dekoprams 2 kata lucu. Nangisin prabowo,1902503930048999533,,dekoprams,in,,0,0,0,https://x.com/ciloqciliq/status/1902503930048999533,1241044602,ciloqciliq,1 star,0.41468045115470886,Negatif
1902503887300653167,Wed Mar 19 23:34:08 +0000 2025,2,@DPR_RI Ketemu rakyat karena #TolakRUUTNI ramai Ketemu @prabowo nyampein udah sesuai perintah dan Surpres pembahasan RUU TNI siap disahkan Tetap #TolakRUUTNI https://t.co/9OUlq85JsO,1902503887300653167,https://pbs.twimg.com/media/GmcNM2JbwAEvFxY.jpg,DPR_RI,in,"Jakarta Pusat, DKI Jakarta",0,0,1,https://x.com/PBHI_Nasional/status/1902503887300653167,1218079553999867904,PBHI_Nasional,1 star,0.4879392683506012,Negatif
1902503860230623402,Wed Mar 19 23:34:01 +0000 2025,1,#Bapak Presiden Jendral Haji Prabowo Subianto # Wakil Presiden Gibran Raka Bumingraka https://t.co/7G4oHqpvVg,1902503860230623402,https://pbs.twimg.com/media/GmcNKX7a8AAkXe2.jpg,,in,,0,0,0,https://x.com/IMadeDarma16/status/1902503860230623402,1482152988999548929,IMadeDarma16,5 stars,0.2334562987089157,Positif
1902198059788071028,Wed Mar 19 23:34:00 +0000 2025,0,@FayaAtika @prabowo Ada juga pepatah yg mengatakan anjing galak tidak menggonggong diam² langsung nggigit! Sama juga tong kosong nyaring bunyinya.....,1902503854719316407,,FayaAtika,in,,0,0,0,https://x.com/kyoshoinferno24/status/1902503854719316407,1749129571084210176,kyoshoinferno24,1 star,0.6122698187828064,Negatif
1901294540637851677,Wed Mar 19 23:33:45 +0000 2025,0,@ra_did45 @kekocakanxx bangkrut kenapa? coba jelasin soalnya di daerah gue tuh masih sama aja dari era SBY- PRABOWO sekarang sama aja malah lebih maju menurut gue kita hidup tentram2 aja tuh,1902503793989972445,,ra_did45,in,,0,0,0,https://x.com/SintaAgust78528/status/1902503793989972445,1848661188563111937,SintaAgust78528,2 stars,0.3365004062652588,Negatif
1902503714063286444,Wed Mar 19 23:33:26 +0000 2025,0,Prabowo cuma omon omon doang mana ngerti sama rakyat kecil di desa-desa,1902503714063286444,,,in,MARS,0,0,0,https://x.com/mochramdhani24/status/1902503714063286444,768724478343782400,mochramdhani24,3 stars,0.2624642848968506,Netral
1900957486980755504,Wed Mar 19 23:33:21 +0000 2025,0,@neohistoria_id @ernestprakasa Udah putus asa min semenjak prabowo kepilih kita udah kasih tau dan edukasi dengan sejarah nya prabowo tapi apa? prabowo udah beda kok dari yang dulu itu mah konspirasi aja . Emang Tolol aja rakyat kita yang gampang di kibulin dengan janji manis dan jogetan,1902503689992196139,,neohistoria_id,in,Indonesia,0,0,0,https://x.com/fthnardnsyh_/status/1902503689992196139,1851416706901790720,fthnardnsyh_,2 stars,0.2797234058380127,Negatif
1902503669075210345,Wed Mar 19 23:33:16 +0000 2025,1061,Ini tampang betina yg menghina Pak Jokowi &amp; Pak Prabowo https://t.co/zUUShwjSWK,1902503669075210345,https://pbs.twimg.com/media/GmcNATaa8AAe1P0.jpg,,in,,139,419,138,https://x.com/tham878/status/1902503669075210345,1759100655783043072,tham878,1 star,0.3273867964744568,Negatif
1902038903961567371,Wed Mar 19 23:33:13 +0000 2025,0,@abu_waras Berkah jokowi utk ndase prabowo,1902503659487031770,,abu_waras,in,Yogja,0,0,0,https://x.com/agbudisan/status/1902503659487031770,1322189565600264194,agbudisan,1 star,0.3480786383152008,Negatif
1902492579591286918,Wed Mar 19 23:32:37 +0000 2025,0,@pelti_nih @prabowo Di fikir itu sejenis game on line mungkin...,1902503507657367846,,pelti_nih,in,,0,0,0,https://x.com/ridwan_har/status/1902503507657367846,1315478005133664257,ridwan_har,1 star,0.37866920232772827,Negatif
1901072939598180469,Wed Mar 19 23:32:29 +0000 2025,0,@MariaAlkaff_ @prabowo Tantangan Mahasiswa era PS.... atau mahasiswa di tantang.... bgmana mahasiswa ?,1902503472362348793,,MariaAlkaff_,in,,0,0,0,https://x.com/RNyaen22295/status/1902503472362348793,1684931871606792197,RNyaen22295,1 star,0.3362092673778534,Negatif
